id_bien,type_voie,VOIE ,surface_carrez,type_local,surface_reel,nb_pieces,id_codedep_codecommune
12625,RUE,DE TESSANCOURT,"56,23",Appartement,53,3,78401
12626,ALL,DES TILLEULS,"162,15",Maison,130,5,78420
12627,RUE,F DUREAU,"117,5",Maison,117,5,78440
12628,RUE,DE LA HAISE,"73,6",Appartement,76,4,78490
12629,RUE,PAUL CODOS,"79,21",Appartement,65,3,78498
12630,RUE,ROBERT DESNOS,"74,48",Appartement,74,4,78545
12631,IMP,PEUPLIERS,"120,27",Maison,103,4,78550
12632,ALL,DES CYPRES,"29,16",Appartement,30,2,78586
12633,RUE,HENRI REGNAULT,"65,03",Appartement,50,3,78586
12634,BD,DU ROI,"67,48",Appartement,67,2,78646
12635,RUE,DES RESERVOIRS,"116,21",Appartement,116,4,78646
12636,RUE,DU MAL FOCH,"82,61",Appartement,70,3,78646
12637,CHE,DE LA VALLEE,"137,1",Maison,141,7,80702
12638,AV,DE LEOJAC,"38,55",Appartement,38,2,82121
12639,AV,DE LA LIBERATION,"34,78",Appartement,34,2,83009
12640,BD,DE LA LAZARINE,"65,47",Appartement,71,3,83069
12641,RUE,VIEILLE HORLOGE,"75,25",Appartement,60,3,83072
12642,CHE,DE LA COURTINE,"99,03",Maison,91,4,83090
12643,RUE,DU MOULIN,"16,79",Appartement,16,1,83123
12644,AV,DE PORTISSOL,"34,02",Appartement,39,2,83123
12645,ALL,DES LAURIERS ROSES,"42,86",Appartement,41,2,83129
12646,RUE,FELIX GRAS,19,Appartement,20,1,84007
12647,AV,GENERAL LECLERC,"43,5",Appartement,44,2,87085
12648,RUE,DE LA FRANCHE PIERRE,"35,35",Appartement,39,1,88383
12649,,LE RANG CHENET,"62,81",Appartement,63,3,88429
12650,RUE,DE LA HAIE DES LEISSES,"63,15",Appartement,62,3,88465
12651,RUE,DES MONTCELETS,"89,21",Maison,88,4,91135
12652,RUE,THIROUX D ARCONVILLE,"84,72",Appartement,87,4,91191
12653,AV,DE L EGLISE,"122,67",Appartement,125,6,91228
12654,RES,FONDS FANETTES,"80,3",Appartement,81,4,91272
12655,ALL,DU DANEMARK,"76,03",Appartement,76,3,91377
12656,RUE,DE SAVIGNY,64,Appartement,64,3,91434
12657,RUE,DEBUSSY,"67,88",Appartement,68,3,91570
12658,PL,DE LA GARE,"73,06",Appartement,80,3,91589
12659,VLA,DES BLEUETS,"65,43",Appartement,66,3,91661
12660,RUE,DE L AMIRAL MOUCHEZ,"33,55",Appartement,34,2,91689
12661,RUE,LOUIS BLERIOT,"140,07",Maison,118,5,91689
12662,RUE,EUGENIE EBOUE,"39,22",Appartement,41,2,92004
12663,RUE,DES PRES HAUTS,"84,02",Appartement,81,4,92019
12664,RUE,P VAILLANT COUTURIER,"35,45",Appartement,36,1,92023
12665,RUE,HENRI BARBUSSE,"38,69",Appartement,38,2,92024
12666,RUE,DE PARIS,"20,27",Appartement,21,1,92024
12667,RUE,FANNY,"26,01",Appartement,22,2,92024
12668,BD,SAINT DENIS,"65,03",Appartement,64,2,92026
12669,AV,GALLIENI,"26,64",Appartement,24,1,92026
12670,RUE,VOLTAIRE,"37,84",Appartement,37,2,92035
12671,RUE,DE CHAMP CHARDON,"46,07",Appartement,46,2,92040
12672,RUE,FENELON,"62,04",Appartement,61,3,92049
12673,RUE,LUCIEN VOILIN,"19,54",Appartement,20,1,92062
12674,RUE,DE SAINT CLOUD,"120,06",Appartement,120,6,92073
12675,AV,VERDUN,"52,33",Appartement,54,3,92075
12676,RUE,ARTHUR RIMBAUD,"46,32",Appartement,46,2,93010
12677,RES,DANIELLE CASANOVA,"67,66",Appartement,77,3,93030
12678,RUE,DE LA PAIX,"53,56",Appartement,51,3,93055
12679,RUE,THEOPHILE LEDUCQ,"30,52",Appartement,26,2,93055
12680,AV,DE LA RESISTANCE,"64,77",Appartement,65,3,93062
12681,RUE,DU DOCTEUR ROUX,"58,43",Appartement,58,3,93071
12682,RUE,DE LA PERCHE,"35,99",Appartement,36,2,94002
12683,RUE,KARL MARX,"58,6",Appartement,58,3,94017
12684,RUE,GABRIEL PERI,"37,8",Appartement,36,2,94018
12685,RUE,DE PARIS,"20,08",Appartement,25,1,94018
12686,AV,CLAUDE DEBUSSY,"61,04",Appartement,65,3,94019
12687,AV,LEON GOURDAULT,"46,3",Appartement,50,2,94022
12688,RUE,DES SARRAZINS,"88,93",Appartement,89,4,94028
12689,AV,LAFERRIERE,"17,33",Appartement,19,1,94028
12690,RUE,DE LA GARE,"57,05",Appartement,56,3,94041
12691,QUAI,FERNAND SAGUET,"44,43",Appartement,42,2,94046
12692,RUE,CHEVREUL,"52,23",Appartement,54,2,94046
12693,RUE,SAINT HILAIRE,"71,47",Appartement,70,3,94068
12694,RUE,DES REMISES,"55,41",Appartement,90,4,94068
12695,RUE,DU VAL D OSNE,"42,81",Appartement,40,2,94069
12696,RUE,ALBERT SCHWEITZER,"41,15",Appartement,41,2,94079
12697,RUE,DE LA JARRY,"61,24",Appartement,57,3,94080
12698,RUE,JULIAN GRIMAU,"75,37",Appartement,62,3,94081
12699,PL,DE VERDUN,"87,06",Maison,105,4,95210
12700,ALL,SAINT JOHN PERSE,"50,85",Appartement,50,2,95219
12701,AV,CAMILLE SAINT SAENS,"62,01",Appartement,62,3,95323
12702,RUE,JOHN LENNON,"28,86",Appartement,28,1,95424
12703,AV,DE LA FONTAINE RENE,"23,95",Appartement,23,2,95428
12704,RUE,DES RIVES DE L'OISE,"39,99",Appartement,40,2,95487
12705,AV,DANIELLE CASANOVA,"48,75",Appartement,48,2,95555
12706,RUE,DE MONTLIGNON,"48,84",Appartement,46,3,95563
12707,RUE,PHANIE LELEU,"78,1",Appartement,79,4,95607
12708,AV,DE BELLE FERME,"34,56",Appartement,34,2,1173
12709,RUE,GEORGES CHARPAK,"47,6",Appartement,49,2,1354
12710,RUE,DES VERGERS,"56,02",Appartement,56,3,1419
12711,PTR,PETITE RUE SAINT VINCENT,"39,62",Maison,64,3,2758
12712,RUE,DU FRESQUIE,"92,94",Maison,95,4,4088
12713,RES,LE CEZANNE,"30,95",Appartement,30,1,4094
12714,ALL,DE PROVENCE,"62,43",Appartement,60,2,4112
12715,AV,LEMERAY,"25,56",Appartement,25,1,6004
12716,AV,DOCTEUR FABRE,"55,74",Appartement,56,2,6004
12717,CHE,DU VAL DE CAGNES,"73,38",Maison,50,2,6027
12718,RUE,GEOFFROY SAINT HILAIRE,"48,8",Appartement,50,2,6030
12719,RUE,COLONEL HEBERT,"23,63",Appartement,23,1,6083
12720,VOIE,JULIA,"63,7",Appartement,64,3,6085
12721,CHE,DES CRETES,"271,58",Appartement,25,1,6088
12722,RUE,CAFFARELLI,"48,52",Appartement,47,2,6088
12723,AV,DE LA BORNALA,"15,85",Appartement,16,1,6088
12724,AV,DE   VALBERG,"20,85",Appartement,20,1,6094
12725,RUE,DU MOULIN,"15,94",Appartement,20,1,6104
12726,AV,PAUL CEZANNE,"52,28",Appartement,52,2,6123
12727,BD,FRANCOIS SUAREZ,"72,8",Appartement,68,3,6149
12728,MRN,BAIE DES ANGES DUCAL,"98,56",Appartement,98,4,6161
12729,RUE,GASTON DE FOIX,"39,66",Appartement,40,2,9265
12730,RUE,DU TCHAD,"55,14",Appartement,55,3,10333
12731,RES,LE CLAPOTIS,"44,8",Maison,44,3,11202
12732,AV,JOSEPH FALLEN,"49,11",Appartement,50,3,13005
12733,RES,CENTRAL PARC,31,Appartement,26,1,13005
12734,,LE CAP DES TERRASSES,"18,48",Appartement,18,1,13022
12735,RUE,MARIUS LIEUTAUD,"40,64",Appartement,36,1,13028
12736,RES,BELLE PLAINE,"29,01",Appartement,28,1,13028
12737,CHE,ARENE CROS,"44,71",Appartement,47,2,13028
12738,RUE,DU GD CAVAILLON,"35,55",Appartement,36,2,13042
12739,RUE,DU COQ,"75,02",Appartement,74,3,13201
12740,RUE,DE LA JEUNESSE,"67,72",Appartement,64,3,13205
12741,,PLT DE MALMOUSQUE,"29,69",Appartement,25,1,13207
12742,TRA,DE POMEGUES,"36,21",Appartement,36,2,13208
12743,RUE,MARIUS JAUFFRET,"137,39",Appartement,150,5,13208
12744,AV,ANDRE ZENATTI,"46,02",Appartement,46,2,13208
12745,RUE,FARINIERE,"67,87",Appartement,69,2,13209
12746,BD,PAUL CLAUDEL,"56,13",Appartement,56,3,13209
12747,AV,DE LA CAPELETTE,"27,07",Appartement,30,1,13210
12748,BD,DES ALPES,"31,05",Appartement,32,2,13212
12749,BD,BERNABO,"52,12",Appartement,55,3,13215
12750,IMP,DU PETIT CASINO,"42,41",Appartement,42,3,14333
12751,RUE,DU HERON,"95,51",Appartement,80,4,14366
12752,,MONT CANISY,"36,38",Appartement,40,1,14701
12753,VC,RES LES BALCONS DE LA MER,"24,43",Appartement,24,2,14754
12754,RUE,NATIONALE,"4,56",Appartement,72,2,18197
12755,PL,DUGUESCLIN,"35,09",Appartement,45,2,22050
12756,RUE,NEUVE D ARGENSON,"36,6",Appartement,38,2,24037
12757,RUE,DE VESOUL,"72,78",Appartement,72,4,25056
12758,RUE,JAURES GRANDE RUE,"24,07",Appartement,24,2,26057
12759,RUE,MURET,"75,37",Appartement,67,3,28085
12760,RUE,DU CARREFOUR,"51,65",Appartement,52,2,28094
12761,RUE,DE CHERBOURG,62,Appartement,65,4,29019
12762,AV,F.LIBRES - RTE CORNICHE,"42,93",Appartement,42,2,29023
12763,RES,JARDINS DE L EMPEREUR,"79,19",Appartement,75,5,2A004
12764,,LOT ALPLANA DI VETTA,"125,84",Maison,98,3,2A247
12765,RES,DOMAINE DE L'ONDELLA,"65,11",Appartement,76,4,2A276
12766,CHE,DES ROMAINS,"83,99",Appartement,86,4,30032
12767,IMP,DE LA CURIEUSE,"20,9",Appartement,20,1,30133
12768,GR,GRAND RUE,"94,3",Appartement,87,4,30189
12769,RTE,DE BAGNOLS,"80,08",Maison,80,4,30212
12770,AV,DE BORDEAUX,"51,16",Appartement,52,2,33005
12771,LOT,BOULANGE,"95,52",Maison,95,4,33240
12772,RUE,LEO FERRE,"79,83",Appartement,77,4,33318
12773,,CHATEAU DE SALLES,"66,82",Maison,80,3,33498
12774,RUE,DE LA PLAINE,"36,8",Appartement,32,2,34028
12775,AV,VAUBAN,"40,07",Appartement,26,2,34108
12776,IMP,EMMANUEL CHABRIER,"100,3",Appartement,100,4,34129
12777,IMP,EMMANUEL CHABRIER,"107,2",Appartement,104,3,34129
12778,RUE,OLYMPE DE GOUGES,"45,34",Appartement,46,2,34217
12779,RUE,JULES VALLES,"23,11",Appartement,22,1,34301
12780,ALL,JEAN-BAPTISTE BAGOT,"45,27",Appartement,46,2,35251
12781,RUE,FOURIER,"72,23",Appartement,75,3,38185
12782,RUE,MOLIERE,"52,47",Appartement,54,2,42005
12783,PL,SIMILIEN GUERIN,"62,58",Appartement,63,3,44101
12784,RUE,EMILE PEHANT,"21,86",Appartement,22,1,44109
12785,PL,LT JEHENNE,"38,11",Appartement,47,2,44109
12786,RUE,JEAN CABUT DIT CABU,"41,98",Appartement,42,2,44190
12787,PL,LEO LAGRANGE,"23,91",Appartement,30,1,47106
12788,,BLAIRE,"83,71",Maison,83,4,47128
12789,RUE,MOLL,"60,95",Appartement,60,3,49007
12790,PL,JEANNE D ARC,"40,01",Appartement,40,2,49023
12791,ALL,VICTOR GRIGNARD,86,Appartement,86,4,51058
12792,AV,CARNOT,46,Appartement,56,3,54482
12793,AV,DE DUNKERQUE LOMME,"50,45",Appartement,50,2,59350
12794,RUE,MATTEOTTI,"42,27",Appartement,42,3,59350
12795,RUE,DE CONDE,"49,7",Appartement,49,3,59350
12796,RUE,DE L EGALITE,"67,44",Appartement,72,3,59378
12797,AV,J BAPTISTE LEBAS,"87,81",Appartement,92,3,59512
12798,RUE,DE L ABBE DU BOS,"40,55",Appartement,41,2,60057
12799,RUE,LEON BLUM,"69,84",Appartement,83,3,60139
12800,AV,DE MONTPENSIER,"88,14",Appartement,85,4,60141
12801,RES,LE ZEPHIR,"49,06",Appartement,49,2,62270
12802,RUE,DE LORRY,"72,83",Appartement,59,3,65059
12803,AV,DU TOURMALET,"32,1",Appartement,32,1,65059
12804,RUE,DU VIEUX CHATEAU,"97,65",Appartement,90,3,69089
12805,RTE,NATIONALE 7,"44,39",Appartement,44,2,69112
12806,AV,DE LA LIBERATION,"52,51",Appartement,52,3,72181
12807,RUE,DU ROULE,"16,66",Appartement,14,2,75101
12808,AV,DE L OPERA,"55,36",Appartement,55,2,75101
12809,RUE,MONTMARTRE,"69,86",Appartement,68,1,75102
12810,RUE,SAINT DENIS,"15,33",Appartement,19,1,75102
12811,RUE,SAINTE FOY,"10,23",Appartement,11,1,75102
12812,RUE,REAUMUR,"87,37",Appartement,86,5,75103
12813,RUE,DES ARCHIVES,"34,49",Appartement,37,2,75104
12814,RUE,DU ROI DE SICILE,28,Appartement,40,2,75104
12815,BD,SAINT GERMAIN,31,Appartement,37,1,75105
12816,BD,SAINT GERMAIN,30,Appartement,37,1,75105
12817,RUE,DU VAL DE GRACE,"113,87",Appartement,113,6,75105
12818,RUE,GREGOIRE DE TOURS,"14,07",Appartement,13,2,75106
12819,RUE,D ASSAS,"32,21",Appartement,33,1,75106
12820,RUE,DU FAUBOURG SAINT HONORE,"30,02",Appartement,29,1,75108
12821,RUE,DE CALAIS,"30,59",Appartement,25,2,75109
12822,RUE,DU CARDINAL MERCIER,"48,29",Appartement,51,2,75109
12823,RUE,DU FBG ST MARTIN,"13,77",Appartement,16,0,75110
12824,RUE,MORAND,"30,58",Appartement,28,2,75111
12825,RUE,SEDAINE,"14,77",Appartement,11,1,75111
12826,BD,DE MENILMONTANT,"23,83",Appartement,21,1,75111
12827,PL,DE LA NATION,"87,04",Appartement,80,4,75111
12828,RUE,DU RENDEZ VOUS,"6,32",Appartement,7,1,75112
12829,RUE,DE PICPUS,"18,9",Appartement,19,1,75112
12830,AV,DU GENERAL LECLERC,"104,85",Appartement,110,4,75114
12831,RUE,DE DANTZIG,"81,08",Appartement,80,4,75115
12832,RUE,FERDINAND FABRE,"52,5",Appartement,56,3,75115
12833,RUE,BARGUE,"54,26",Appartement,53,3,75115
12834,RUE,VARET,"56,65",Appartement,56,3,75115
12835,RUE,CHARDON LAGACHE,"135,65",Appartement,140,4,75116
12836,RUE,MOLITOR,"76,8",Appartement,85,5,75116
12837,RUE,VILLARET DE JOYEUSE,"207,53",Appartement,156,6,75117
12838,RUE,VERNIER,"87,07",Appartement,85,4,75117
12839,RUE,DE CHAZELLES,"100,2",Appartement,99,6,75117
12840,RUE,CAULAINCOURT,"56,84",Appartement,58,2,75118
12841,RUE,ERNESTINE,"29,16",Appartement,20,2,75118
12842,RUE,EUGENE JUMIN,"35,03",Appartement,35,2,75119
12843,RUE,BEAUVOISINE,"11,24",Appartement,10,1,76540
12844,RUE,DU COUVENT,"85,78",Appartement,87,3,76758
12845,RUE,DU MONTCEAU,"29,44",Appartement,54,1,77014
12846,SQ,DES AULNES,"77,07",Appartement,80,4,77108
12847,ALL,NICOLAS FOUQUET,"75,66",Appartement,76,4,77122
12848,RUE,DES ANEMONES,197,Appartement,197,10,77243
12849,SQ,RONSARD,"49,21",Appartement,49,2,77285
12850,AV,DU PAVILLON ROYAL,"43,66",Appartement,44,2,77326
12851,AV,CHARLES ROUXEL,"32,49",Appartement,24,1,77373
12852,CRS,DU DANUBE,"32,65",Appartement,32,2,77449
12853,BD,CARNOT,"59,8",Appartement,60,3,78124
12854,,RES DU BEL EBAT,"66,72",Appartement,66,3,78126
12855,ALL,DE LA BRETECHE,"62,99",Appartement,63,3,78165
12856,BD,DU CHATEAU,"18,02",Appartement,18,1,78297
12857,RES,DE LA SABOTTE,"54,32",Appartement,53,3,78372
12858,QUAI,DE L ARQUEBUSE,"23,86",Appartement,24,1,78401
12859,RUE,AUGUSTE RENOIR,"89,22",Maison,88,5,78401
12860,MAIL,DES CATALPAS,"102,55",Appartement,104,5,78423
12861,RUE,ANDRE LE BOURBLANC,"181,1",Maison,181,6,78455
12862,ALL,DES COQUELICOTS,"192,96",Maison,186,7,78466
12863,RUE,LEON DESOYER,"85,89",Appartement,92,4,78551
12864,RUE,DE PONTOISE,"45,49",Appartement,55,2,78551
12865,RUE,DU GEN EXELMANS,"53,23",Appartement,54,2,78640
12866,RUE,LEOPOLD VAREIL,"65,96",Appartement,64,3,81257
12867,CHE,DE L ESCOURCHE,"37,58",Appartement,42,2,83009
12868,AV,JEAN JAURES,"50,82",Appartement,59,1,83034
12869,AV,DOC JEAN JACQUES PERRON,"62,64",Appartement,45,2,83069
12870,,AIGUEBELLE,"37,83",Maison,40,2,83070
12871,BD,PHILIPPE RIPERT,"66,5",Appartement,65,3,83137
12872,BD,PHILIPPE RIPERT,"82,87",Appartement,83,5,83137
12873,AV,MOURAIN,27,Appartement,27,1,85163
12874,AV,PIERRE ABELIN,"64,43",Appartement,63,3,86066
12875,RUE,DU PONT ST ANDRE,"69,45",Appartement,69,4,87085
12876,CHE,DES BOURGUIGNONS,"55,69",Appartement,75,4,88468
12877,RUE,GRANDE RUE,40,Appartement,40,2,91095
12878,RUE,DES ECOLES,"76,15",Appartement,84,4,91103
12879,AV,DE LA REPUBLIQUE,"60,3",Appartement,60,3,91191
12880,BD,DECAUVILLE,"19,1",Appartement,19,1,91228
12881,CHE,DES VIEILLES POSTES,"32,41",Appartement,32,1,91228
12882,RUE,DU DOCTEUR AMODRU,"26,61",Appartement,30,1,91232
12883,RES,COURCELLES RUE MADRID,"118,54",Maison,120,6,91272
12884,AV,DU GENERAL DE GAULLE,"113,09",Appartement,128,4,91345
12885,RUE,JEAN ZAY,"82,79",Appartement,83,4,91377
12886,IMP,DES BERTHES,"20,72",Appartement,20,1,91425
12887,RUE,DE GLORIETTE,"49,75",Appartement,45,1,91634
12888,RUE,DES MARQUANTS,"38,34",Appartement,39,2,91648
12889,RUE,DANIELLE CASANOVA,"44,19",Appartement,43,2,91687
12890,AV,DU MARECHAL JUIN,"50,17",Appartement,50,2,91691
12891,ALL,RAVEL,"99,47",Maison,100,5,91692
12892,AV,HENRI RAVERA,"37,78",Appartement,39,2,92007
12893,RUE,ANATOLE FRANCE,"90,34",Appartement,89,4,92020
12894,AV,HENRI BARBUSSE,"49,54",Appartement,74,3,92023
12895,RUE,DAGOBERT,"35,26",Appartement,35,2,92024
12896,RUE,HENRI BARBUSSE,"44,6",Appartement,50,3,92024
12897,AV,DE L ARCHE,"104,12",Appartement,104,5,92026
12898,RUE,DES MARRONNIERS,"67,56",Appartement,68,3,92044
12899,AV,VERDIER,"50,03",Appartement,51,3,92049
12900,AV,VLADIMIR ILITCH LENINE,"72,7",Appartement,57,3,92050
12901,RUE,MADELEINE MICHELIS,"113,12",Appartement,120,6,92051
12902,RUE,CHARLES LAFFITTE,"28,73",Appartement,39,1,92051
12903,RUE,DE MALABRY,"92,21",Appartement,90,4,92060
12904,RUE,DE VERDUN,"36,83",Appartement,36,2,92062
12905,BD,HENRI SELLIER,"30,04",Appartement,24,1,92073
12906,RUE,DE VERDUN,"75,77",Appartement,78,3,92073
12907,RUE,MALMAISON,"80,19",Appartement,80,4,93006
12908,AV,JEAN JAURES,24,Appartement,24,1,93027
12909,IMP,PIERRE LIHOU,"23,16",Appartement,24,1,93031
12910,RUE,LEGUILLON,"77,63",Appartement,76,4,93031
12911,AV,DE SAINT REMY,"62,15",Appartement,62,4,93066
12912,RUE,GEORGES POLITZER,"66,53",Appartement,66,3,93066
12913,ALL,DE PARIS,"76,95",Appartement,75,3,93070
12914,AV,GILBERT BERGER,"69,86",Appartement,70,3,93073
12915,AV,ARISTIDE BRIAND,"29,73",Appartement,31,2,94016
12916,RUE,PASTEUR,25,Appartement,23,2,94022
12917,,RES DES GEMEAUX,"62,85",Appartement,63,4,94034
12918,RUE,DES AQUEDUCS,"30,3",Appartement,30,1,94037
12919,RUE,MERCURE,"81,55",Appartement,83,5,94046
12920,AV,GEORGES CLEMENCEAU,"66,47",Appartement,69,4,94046
12921,PL,CHARLES DIGEON,"75,6",Appartement,77,3,94067
12922,AV,FRANCIS GARNIER,"26,8",Appartement,30,1,94068
12923,RUE,LOUIS BRAILLE,"31,28",Appartement,30,2,94068
12924,RUE,ROLAND ROCHE,"62,71",Appartement,62,3,94074
12925,RUE,LOUISE AGLAE CRETTE,"38,35",Appartement,37,2,94081
12926,AV,HENRI BARBUSSE,"63,04",Appartement,64,4,94081
12927,RUE,DES TROIS CEDRES,"49,39",Appartement,51,2,95127
12928,RUE,DE LA FOSSE AUX BICHES,"60,19",Appartement,58,3,95252
12929,ALL,ALFRED DE MUSSET,"79,13",Appartement,79,4,95369
12930,AV,DU GENERAL DE GAULLE,"32,8",Appartement,33,1,95572
12931,RUE,EDOUARD BRANLY,"77,1",Appartement,79,4,95572
12932,RUE,PIERRE MESTRE,"95,79",Appartement,94,5,95598
12933,RTE,DE VOUVRAY,"62,38",Appartement,63,3,1033
12934,RTE,DE VOUVRAY,"92,04",Appartement,100,4,1033
12935,,LES CHALPS,"16,7",Appartement,17,1,5119
12936,BD,ALBERT 1ER,60,Appartement,53,2,6004
12937,BD,CHARLES GUILLAUMONT,"52,1",Appartement,52,2,6004
12938,RUE,PASQUALINI,"36,58",Appartement,34,1,6027
12939,BD,DE STRASBOURG,"51,26",Appartement,55,2,6029
12940,PROM,MAL LECLERC HAUTECLOQUE,"18,92",Appartement,19,1,6083
12941,CHE,DU CHATEAU,"80,72",Maison,82,4,6085
12942,RUE,CHATEAUNEUF,"137,53",Appartement,135,5,6088
12943,AV,BORRIGLIONE,"80,6",Appartement,35,3,6088
12944,AV,DES GOELANDS,"25,78",Appartement,26,3,11145
12945,CHE,DES RASCOUS,"80,33",Appartement,50,3,13002
12946,CHE,DE LA CRAIE,"87,24",Appartement,87,4,13002
12947,CHE,ESPRIT JULIEN,"67,51",Appartement,66,3,13002
12948,ALL,DES MICOCOULIERS,"58,87",Appartement,59,2,13085
12949,RES,LES ROMARINS,"59,92",Appartement,60,3,13119
12950,RUE,JEAN FRANCOIS LECA,"32,06",Appartement,36,1,13202
12951,RUE,SAINTE-FRANCOISE,"52,47",Appartement,50,2,13202
12952,AV,DE LA CORSE,"78,14",Appartement,85,3,13207
12953,BD,DU REDON,"37,59",Appartement,52,2,13209
12954,BD,ROMAIN ROLLAND,"63,59",Appartement,68,4,13209
12955,BD,DES ROSSIGNOLS,"92,07",Maison,87,4,13212
12956,,ROND POINT DES MESANGES,"63,6",Maison,60,3,17034
12957,RUE,ANATOLE LE BRAZ,"25,28",Appartement,26,1,22168
12958,,SOLANA,"101,85",Maison,98,4,2A348
12959,RUE,DE LA LIBERTE,"78,68",Maison,76,2,30123
12960,RUE,NOTRE DAME,"23,38",Appartement,22,2,30189
12961,BD,TALABOT,"62,65",Appartement,63,3,30189
12962,AV,NOTRE DAME DES PASSES,"30,03",Maison,29,2,33009
12963,RUE,DU GD RABIN JOSEPH COHEN,"20,67",Appartement,24,1,33063
12964,RUE,AIME BROUSTAUT,"42,94",Appartement,42,2,33199
12965,BD,DE LA PLAGE,"26,69",Appartement,26,1,33214
12966,RUE,DES COTEAUX,"81,36",Appartement,76,4,33281
12967,RUE,PIERRE DE COUBERTIN,"122,89",Maison,120,4,33281
12968,RUE,DE LA SOURCE,158,Maison,158,4,33281
12969,RUE,DU CHATEAU D EAU,"64,1",Appartement,65,4,33318
12970,RUE,MAQUIS DES VIGNES OUDIDES,"17,45",Appartement,18,2,33514
12971,RUE,DES CHANDELLES,"24,19",Appartement,24,1,34003
12972,RUE,MONTGOLFIER,"45,13",Appartement,44,2,34023
12973,RUE,EDOUARD VII,"34,27",Appartement,34,1,34172
12974,RUE,BUFFON,"23,57",Appartement,23,1,34172
12975,RUE,GEORGES BRASSENS,"22,62",Appartement,30,1,34301
12976,RUE,D AQUITAINE,"121,5",Appartement,129,4,34301
12977,RUE,GAMARD,"34,29",Appartement,34,1,37122
12978,RUE,DE LA BOURDE,"21,4",Appartement,15,1,37261
12979,AV,DE VIGNATE,"18,5",Appartement,19,1,38179
12980,QUAI,JONGKIND,"117,86",Appartement,126,4,38185
12981,BD,GAMBETTA,"81,03",Appartement,80,4,38185
12982,AV,JULES VALLES,"89,16",Appartement,88,4,38421
12983,RTE,DE TRELARCE,"23,55",Appartement,23,2,39470
12984,RUE,DU CHANGE,"38,2",Appartement,40,2,41269
12985,RUE,DE LA BACLERIE,"43,66",Appartement,48,2,44109
12986,RUE,DU CROISIC,"50,4",Appartement,35,2,44184
12987,RUE,JEAN PIERRE DUFREXOU,"100,52",Appartement,103,4,44184
12988,RUE,MAURICE DANIEL,"85,36",Appartement,80,3,44190
12989,RUE,JEAN-PAUL GIRARD,"76,68",Maison,80,4,49015
12990,RUE,DE LA VENDEE,"54,46",Appartement,54,3,49099
12991,RTE,DE COUTANCES,"68,1",Appartement,72,3,50165
12992,RUE,JEAN MOULIN,59,Appartement,57,3,50502
12993,RUE,DES MARAICHERS,"116,4",Maison,117,5,54339
12994,CRS,DE CHAZELLES,"94,68",Appartement,90,4,56121
12995,RUE,PROF PIERRE LEPINE,"53,2",Appartement,53,2,56121
12996,RUE,DE MERVILLE,"45,4",Appartement,42,1,56121
12997,RUE,PIERRE ET MARIE CURIE,"50,05",Appartement,50,2,56206
12998,RUE,DES PRESSES,"29,53",Appartement,30,2,56233
12999,RUE,PASTEUR,93,Appartement,93,4,58194
13000,RUE,DU POLYGONE,"18,72",Appartement,19,1,59178
13001,RUE,ANATOLE FRANCE LOMME,"54,09",Appartement,54,2,59350
13002,AV,DU PRESIDENT KENNEDY,"83,39",Appartement,84,4,59350
13003,,LES TILLEULS RUE MEUNIER,"83,75",Appartement,83,4,59378
13004,RUE,PIERRE CATTEAU,"68,48",Appartement,67,3,59650
13005,RUE,HENRI GAUDICHET,"47,27",Appartement,46,2,60057
13006,RUE,DU LION BLEU,"41,92",Appartement,44,2,60086
13007,BD,CARNOT,"59,06",Appartement,60,3,62041
13008,RUE,DES ANGLAIS,"38,44",Appartement,25,3,62893
13009,RUE,DU STADE,"53,43",Appartement,56,3,65286
13010,AV,RAYMOND DE VEYSSIERES,"69,01",Appartement,67,4,69081
13011,RUE,CHARLES MACHET,"51,4",Appartement,52,2,69116
13012,AV,EISENHOWER,"75,19",Appartement,74,4,69244
13013,RUE,LEON BLUM,"86,02",Maison,60,3,69266
13014,RUE,ANTONIN PERRIN,"30,13",Appartement,29,1,69266
13015,RUE,DE LA BOURSE,"40,29",Appartement,40,2,69381
13016,RUE,JOLIOT CURIE,"73,52",Appartement,79,3,69385
13017,RUE,SERGENT MICHEL BERTHET,"18,33",Appartement,18,1,69389
13018,RUE,SAINT HONORE,"18,72",Appartement,17,1,75101
13019,RUE,DU VERTBOIS,"51,01",Appartement,52,2,75103
13020,RUE,BOUTAREL,"48,34",Appartement,48,3,75104
13021,RUE,OUDINOT,"46,47",Appartement,46,2,75107
13022,AV,DE LA MOTTE PICQUET,"158,54",Appartement,155,6,75107
13023,RUE,CHEVERT,"61,41",Appartement,58,2,75107
13024,RUE,VIGNON,"56,12",Appartement,54,2,75108
13025,RUE,HENRY MONNIER,"35,51",Appartement,36,2,75109
13026,RUE,LA FAYETTE,"39,6",Appartement,41,3,75110
13027,PAS,ST PIERRE AMELOT,"39,02",Appartement,36,1,75111
13028,RUE,DES BOULETS,"16,74",Appartement,18,1,75111
13029,RUE,DU FBG ST ANTOINE,"68,61",Appartement,69,3,75111
13030,RUE,DE REUILLY,"53,77",Appartement,54,3,75112
13031,RUE,DE L AMIRAL MOUCHEZ,62,Appartement,64,3,75114
13032,RUE,ANTOINE CHANTIN,"79,04",Appartement,72,3,75114
13033,RUE,BOYER BARRET,"41,53",Appartement,40,3,75114
